YAL003W,2,207,0.02501,0.375,0.97883
YAL007C,5,216,0.01118,0.085,0.94416
YAL008W,6,199,0.02323,0.135,0.93164
YAL019W-A,18,190,0.00787,0.045,0.93524
YAL033W,35,174,0.01965,0.095,0.93305
YAL049C,58,247,0.02023,0.135,0.93615
YAL055W,62,181,0.03332,0.185,0.93291
YAR068W,106,162,0.02568,0.105,0.9187
YAR075W,111,158,0.05171,0.765,0.96613
YBL006C,117,181,0.02843,0.125,0.91739
YBL027W,138,190,0.01246,0.155,0.97156
YBL038W,150,233,0.0155,0.095,0.93547
YBL040C,152,220,0.01711,0.105,0.93738
YBL041W,153,242,0.01986,0.115,0.93172
YBL057C,169,215,0.01713,0.105,0.93471
YBL059W,172,194,0.02132,0.115,0.93361
YBL093C,208,221,0.01401,0.065,0.91973
YBL102W,217,216,0.00935,0.045,0.91222
YBL107C,222,197,0.01707,0.105,0.93835
YBR014C,243,204,0.02769,0.165,0.93474
YBR022W,251,178,0.03166,0.195,0.94564
YBR035C,264,229,0.0212,0.125,0.92735
YBR047W,276,176,0.02432,0.195,0.94676
YBR052C,281,211,0.01836,0.115,0.95222
YBR062C,293,181,0.04172,0.305,0.94662
YBR066C,297,221,0.01879,0.095,0.92668
YBR071W,302,212,0.01974,0.105,0.92958
YBR089W,322,200,0.02766,0.175,0.92685
YBR096W,329,231,0.01576,0.095,0.93125
YBR106W,339,189,0.01873,0.195,0.96371
YBR107C,340,246,0.01075,0.065,0.92798
YBR111C,345,232,0.01627,0.125,0.94062
YBR113W,347,161,0.059,0.425,0.94087
YBR116C,350,176,0.02297,0.115,0.92667
YBR120C,354,163,0.02941,0.235,0.94859
YBR122C,356,178,0.01664,0.115,0.95406
YBR135W,370,151,0.04443,0.195,0.93939
YBR137W,372,180,0.02149,0.145,0.95481
YBR153W,388,245,0.01621,0.085,0.91476
YBR154C,389,216,0.02011,0.145,0.95018
YBR164C,400,184,0.01754,0.115,0.95118
YBR171W,407,207,0.01972,0.115,0.93937
YBR189W,425,196,0.02096,0.305,0.9742
YBR193C,430,224,0.01748,0.105,0.92832
YBR197C,434,218,0.0093,0.055,0.92395
YBR201W,438,212,0.01663,0.105,0.93653
YBR217W,454,187,0.01306,0.065,0.93163
YBR224W,461,172,0.03098,0.175,0.93249
YBR242W,480,239,0.01589,0.095,0.93161
YBR244W,482,163,0.03296,0.235,0.95933
YBR254C,492,176,0.01632,0.095,0.94557
YBR256C,495,239,0.02056,0.125,0.92912
YBR261C,500,233,0.01784,0.095,0.92378
YBR266C,505,151,0.03737,0.195,0.9382
YBR278W,517,202,0.01571,0.085,0.92859
YBR300C,539,166,0.03024,0.155,0.93732
YCL022C,558,172,0.03057,0.145,0.92712
YCL033C,570,169,0.01708,0.095,0.9435
YCL041C,578,165,0.0364,0.215,0.94713
YCL058C,595,153,0.01603,0.085,0.94795
YCL066W,601,176,0.0199,0.125,0.94816
YCL067C,602,211,0.02357,0.165,0.93891
YCL076W,606,248,0.04393,0.245,0.91739
YCR003W,609,184,0.02619,0.165,0.94706
YCR004C,610,248,0.01715,0.115,0.92629
YCR006C,612,158,0.03044,0.145,0.92682
YCR007C,613,240,0.02753,0.185,0.92111
YCR013C,619,216,0.02989,0.165,0.92564
YCR020C,627,216,0.01223,0.085,0.94058
YCR027C,637,210,0.01103,0.055,0.92071
YCR039C,650,211,0.02426,0.175,0.93833
YCR040W,651,176,0.0622,0.525,0.95011
YCR046C,657,170,0.01226,0.065,0.93192
YCR051W,662,223,0.01378,0.075,0.93146
YCR086W,690,191,0.01983,0.085,0.9265
YCR090C,695,183,0.01434,0.085,0.95399
YDR032C,1002,199,0.02724,0.255,0.95788
YDR041W,1013,204,0.01982,0.115,0.93058
YDR056C,1028,206,0.01384,0.115,0.94189
YDR064W,1036,152,0.01406,0.195,0.98015
YDR066C,1038,197,0.023,0.125,0.9254
YDR067C,1039,225,0.01118,0.065,0.94052
YDR071C,1043,192,0.02471,0.195,0.94301
YDR073W,1045,170,0.01187,0.055,0.92686
YDR078C,1050,224,0.01844,0.115,0.93545
YDR084C,1057,200,0.01903,0.105,0.93428
YDR092W,1065,154,0.02291,0.135,0.94772
YDR121W,1094,197,0.02007,0.105,0.93378
YDR136C,1108,191,0.02031,0.085,0.90834
YDR140W,1112,222,0.0151,0.095,0.93431
YDR149C,1121,236,0.02404,0.115,0.91633
YDR155C,1127,163,0.02163,0.275,0.97445
YDR162C,1134,237,0.02069,0.135,0.9253
YDR163W,1135,176,0.02575,0.145,0.94446
YDR167W,1139,207,0.01926,0.095,0.91971
YDR174W,1146,247,0.02124,0.165,0.94353
YDR177W,1149,216,0.02673,0.165,0.9423
YDR178W,1150,182,0.01517,0.085,0.94881
YDR179C,1151,163,0.02319,0.145,0.94793
YDR183W,1156,231,0.01606,0.085,0.93285
YDR185C,1158,180,0.01224,0.065,0.94636
YDR187C,1160,173,0.04887,0.235,0.93332
YDR196C,1169,242,0.00982,0.065,0.92378
YDR201W,1174,166,0.02139,0.135,0.95302
YDR226W,1199,223,0.01905,0.215,0.96512
YDR231C,1204,206,0.01752,0.095,0.92639
YDR236C,1209,219,0.01055,0.065,0.92943
YDR246W,1219,220,0.0369,0.355,0.92701
YDR248C,1221,194,0.02025,0.135,0.94288
YDR253C,1226,192,0.02347,0.145,0.94052
YDR260C,1233,171,0.01641,0.105,0.94551
YDR275W,1248,236,0.00855,0.045,0.92494
YDR302W,1275,220,0.02024,0.135,0.94339
YDR304C,1277,226,0.01721,0.145,0.9387
YDR305C,1278,218,0.02059,0.125,0.93492
YDR328C,1303,195,0.02259,0.135,0.93983
YDR339C,1314,190,0.01952,0.115,0.94188
YDR367W,1343,222,0.00909,0.065,0.94051
YDR373W,1349,191,0.01057,0.065,0.93796
YDR381W,1359,227,0.0217,0.145,0.93797
YDR383C,1361,239,0.01486,0.085,0.92359
YDR391C,1369,233,0.02267,0.145,0.92651
YDR396W,1374,167,0.01685,0.105,0.94803
YDR399W,1377,222,0.01865,0.145,0.94651
YDR401W,1379,188,0.01585,0.075,0.93036
YDR404C,1382,172,0.01223,0.085,0.94887
YDR408C,1386,215,0.01112,0.065,0.92922
YDR410C,1388,240,0.01188,0.065,0.9106
YDR412W,1390,236,0.01213,0.075,0.93441
YDR413C,1391,192,0.01952,0.105,0.92693
YDR418W,1396,166,0.01222,0.165,0.98012
YDR441C,1419,182,0.01109,0.065,0.94515
YDR453C,1431,197,0.02721,0.215,0.96055
YDR454C,1432,188,0.02181,0.195,0.9615
YDR468C,1446,225,0.0113,0.065,0.93442
YDR469W,1447,176,0.02203,0.145,0.94721
YDR476C,1453,225,0.01057,0.055,0.90527
YDR478W,1455,199,0.01913,0.105,0.92788
YDR486C,1463,230,0.01526,0.095,0.92665
YDR487C,1464,209,0.01793,0.105,0.93615
YDR491C,1468,164,0.03296,0.215,0.92654
YDR512C,1489,188,0.01074,0.055,0.93595
YDR526C,1506,157,0.02289,0.105,0.93974
YDR533C,1513,238,0.01961,0.185,0.95072
YDR535C,1515,167,0.02267,0.115,0.93255
YDR537C,1517,202,0.01415,0.075,0.93438
YDR538W,1518,243,0.01176,0.075,0.92478
YDR540C,1520,180,0.01886,0.125,0.95444
YEL001C,1526,226,0.01718,0.125,0.93842
YEL012W,1538,219,0.01973,0.145,0.93743
YEL024W,1553,216,0.02004,0.165,0.94477
YEL027W,1556,161,0.01736,0.175,0.97028
YEL028W,1557,154,0.04893,1.45,0.94528
YEL034W,1565,158,0.02349,0.305,0.97831
YEL038W,1569,228,0.01133,0.065,0.93373
YEL048C,1579,153,0.01319,0.085,0.94926
YEL054C,1586,166,0.01285,0.155,0.97043
YEL057C,1589,234,0.02356,0.165,0.92899
YEL072W,1605,232,0.01024,0.065,0.93093
YEL076C,1610,217,0.0093,0.055,0.92243
YER004W,1616,232,0.01491,0.085,0.92801
YER010C,1624,235,0.00971,0.065,0.92656
YER012W,1626,199,0.01775,0.115,0.94448
YER018C,1633,222,0.01233,0.055,0.90782
YER029C,1645,197,0.01645,0.095,0.93216
YER030W,1646,154,0.02557,0.225,0.96607
YER031C,1647,224,0.0114,0.075,0.93924
YER034W,1650,186,0.02761,0.115,0.9301
YER039C,1656,250,0.01239,0.065,0.9112
YER042W,1660,185,0.02911,0.375,0.94607
YER063W,1687,219,0.01094,0.075,0.9378
YER066W,1691,186,0.0222,0.135,0.93576
YER067W,1693,162,0.01426,0.085,0.94748
YER079W,1709,211,0.01169,0.075,0.94247
YER085C,1716,174,0.02414,0.125,0.93939
YER102W,1738,201,0.01181,0.145,0.96898
YER104W,1740,209,0.01919,0.125,0.93492
YER112W,1748,188,0.02624,0.295,0.95566
YER115C,1751,192,0.01368,0.065,0.93242
YER120W,1757,245,0.01675,0.095,0.92516
YER128W,1765,204,0.01832,0.105,0.94041
YER134C,1772,179,0.01738,0.095,0.94445
YER148W-A,1789,193,0.00944,0.045,0.94043
YER163C,1805,233,0.01689,0.085,0.92352
YER170W,1813,226,0.0276,0.175,0.91651
YER182W,1827,245,0.01998,0.115,0.91953
YER183C,1828,212,0.01359,0.075,0.92913
YER188W,1834,240,0.02655,0.155,0.92569
YFL010C,1845,212,0.01617,0.095,0.9408
YFL015C,1853,165,0.01892,0.095,0.93643
YFL017C,1856,160,0.01615,0.105,0.94994
YFL031W,1872,239,0.01613,0.075,0.90002
YFL051C,1892,161,0.03247,0.285,0.94799
YFL057C,1898,153,0.01661,0.115,0.95727
YFL060C,1901,223,0.01244,0.075,0.93442
YFL061W,1902,226,0.01503,0.085,0.92232
YFL063W,1904,152,0.03236,0.205,0.94242
YFL064C,1905,175,0.01154,0.065,0.93915
YFL067W,1908,176,0.01185,0.075,0.94769
YFL068W,1909,161,0.01254,0.055,0.93193
YFR001W,1910,205,0.01682,0.105,0.94715
YFR003C,1912,156,0.02781,0.145,0.94359
YFR008W,1917,222,0.02229,0.125,0.93112
YFR011C,1920,171,0.02216,0.155,0.9512
YFR012W,1921,203,0.0202,0.095,0.92027
YFR017C,1927,196,0.0153,0.085,0.92943
YFR020W,1930,233,0.01202,0.075,0.93172
YFR026C,1936,170,0.0263,0.155,0.93081
YFR036W-A,1948,217,0.02633,0.135,0.92099
YFR042W,1955,201,0.02368,0.135,0.93365
YFR043C,1956,238,0.01555,0.105,0.92299
YFR054C,1968,193,0.01517,0.095,0.9351
YFR057W,1971,152,0.02398,0.135,0.94635
YGL002W,1973,217,0.00933,0.055,0.93581
YGL010W,1982,175,0.01754,0.085,0.9303
YGL018C,1990,185,0.01904,0.105,0.94062
YGL020C,1992,236,0.01688,0.115,0.92254
YGL031C,2003,156,0.01294,0.175,0.97208
YGL033W,2005,219,0.02871,0.165,0.93596
YGL037C,2009,217,0.02316,0.165,0.94386
YGL047W,2018,203,0.01011,0.065,0.93892
YGL051W,2022,235,0.01433,0.075,0.91534
YGL053W,2024,238,0.01311,0.075,0.92435
YGL058W,2029,173,0.02461,0.195,0.96195
YGL061C,2032,248,0.01851,0.105,0.91793
YGL068W,2039,195,0.01773,0.125,0.94953
YGL069C,2040,155,0.02033,0.115,0.94917
YGL076C,2047,245,0.02055,0.265,0.96729
YGL098W,2069,246,0.01383,0.075,0.92318
YGL101W,2072,216,0.01593,0.095,0.93002
YGL135W,2106,218,0.00974,0.115,0.96442
YGL147C,2118,192,0.01941,0.255,0.97229
YGL165C,2136,193,0.017,0.085,0.91856
YGL166W,2137,226,0.01562,0.085,0.91607
YGL183C,2154,220,0.02896,0.205,0.92236
YGL187C,2158,156,0.01581,0.125,0.9625
YGL198W,2169,236,0.01184,0.055,0.90698
YGL199C,2170,157,0.02303,0.115,0.93862
YGL200C,2171,204,0.01717,0.095,0.93556
YGL210W,2181,223,0.02133,0.125,0.93236
YGL214W,2185,163,0.02437,0.125,0.94143
YGL222C,2193,176,0.01496,0.085,0.9412
YGL231C,2203,191,0.01963,0.145,0.9452
YGL235W,2207,179,0.02635,0.135,0.93382
YGL242C,2214,182,0.02288,0.145,0.94706
YGL247W,2219,198,0.01496,0.085,0.92873
YGL250W,2222,242,0.01679,0.095,0.92435
YGL258W,2230,207,0.01523,0.125,0.96068
YGL259W,2232,166,0.02724,0.125,0.93765
YGL262W,2235,176,0.02056,0.095,0.93655
YGR001C,2237,249,0.01901,0.115,0.93234
YGR024C,2260,238,0.00999,0.055,0.92721
YGR029W,2265,190,0.04418,0.305,0.93269
YGR030C,2266,159,0.03292,0.205,0.95234
YGR033C,2269,240,0.01174,0.065,0.91803
YGR036C,2272,240,0.01365,0.075,0.92768
YGR038W,2274,223,0.01691,0.105,0.93478
YGR049W,2285,188,0.02499,0.175,0.94405
YGR057C,2293,243,0.00918,0.065,0.93376
YGR075C,2311,243,0.01228,0.075,0.92801
YGR076C,2312,158,0.0242,0.175,0.95928
YGR078C,2314,200,0.01866,0.105,0.92748
YGR082W,2318,184,0.02351,0.225,0.95402
YGR085C,2321,175,0.01752,0.225,0.97569
YGR095C,2331,224,0.01584,0.095,0.92715
YGR102C,2338,184,0.01326,0.065,0.94239
YGR126W,2363,231,0.01282,0.085,0.93375
YGR129W,2366,216,0.02028,0.115,0.93412
YGR136W,2373,242,0.02037,0.125,0.92501
YGR148C,2385,156,0.01294,0.175,0.97781
YGR153W,2390,218,0.01548,0.085,0.92221
YGR160W,2397,204,0.03299,0.225,0.93578
YGR167W,2404,234,0.01549,0.105,0.9302
YGR174C,2411,171,0.02035,0.105,0.93443
YGR195W,2432,247,0.01895,0.115,0.9082
YGR232W,2469,229,0.01418,0.085,0.93751
YGR235C,2472,234,0.02599,0.175,0.93404
YGR247W,2484,240,0.01665,0.085,0.91295
YGR267C,2504,244,0.01312,0.085,0.93074
YGR268C,2505,199,0.01573,0.075,0.92502
YGR272C,2510,153,0.02954,0.265,0.95439
YGR273C,2511,175,0.02166,0.125,0.94079
YGR275W,2513,158,0.01364,0.075,0.94632
YGR293C,2531,154,0.04114,0.165,0.92716
YHL006C,2541,151,0.01362,0.065,0.93389
YHL031C,2569,224,0.02189,0.105,0.90872
YHL042W,2581,151,0.01889,0.115,0.95062
YHL043W,2582,171,0.01991,0.135,0.95599
YHL044W,2583,236,0.02808,0.185,0.93399
YHR008C,2600,234,0.0195,0.125,0.93442
YHR013C,2605,239,0.02186,0.145,0.928
YHR026W,2619,214,0.01001,0.065,0.94787
YHR038W,2632,231,0.02746,0.155,0.92646
YHR041C,2636,211,0.01117,0.055,0.91087
