YAL030W,0.10438017015226661
YAL034C-B,0.026120889565458695
YAL045C,0.08220398630155465
YAL046C,0.08251755535279841
YAR047C,0.2180021945496571
YAR053W,0.2351979213363004
YAR060C,0.13865598960140893
YAR064W,0.13389026387344347
YAR070C,0.22682099498989905
YBL001C,0.31066035214766985
YBL012C,0.209418246612271
YBL018C,0.19506331890012846
YBL021C,0.11852939323528248
YBL025W,0.11641799725330436
YBL026W,0.16530793659571655
YBL028C,0.2516976708235219
YBL044W,0.16835622797641292
YBL048W,N/A
YBL049W,0.13302482092570808
YBL053W,0.0989415565471845
YBL062W,0.16598614542091011
YBL070C,0.48548985253257654
YBL073W,0.27326289303457046
YBL078C,0.23312553245416068
YBL083C,0.1268896682612638
YBL087C,0.162874470585
YBL094C,0.3098468971379332
YBL096C,0.3954543860555672
YBL108W,0.3376367168551421
YBL112C,0.2252603778832537
YBR009C,0.47134369059021725
YBR013C,0.15628664607166043
YBR016W,0.07377996939694603
YBR027C,0.23264093714862616
YBR032W,0.21094649146569017
YBR051W,0.19096454998709897
YBR056W-A,0.07279536203707908
YBR064W,0.13635201136783517
YBR082C,0.18521337496290893
YBR090C,0.13259694483811216
YBR099C,0.1915077290747858
YBR109C,0.17607752776347113
YBR124W,0.2650300597452989
YBR144C,0.4642885372848552
YBR167C,0.16750412379415378
YBR173C,0.13813569890998328
YBR174C,0.17524254283015656
YBR178W,N/A
YBR188C,0.18558824529680035
YBR190W,0.1549000842539894
YBR191W-A,0.06871846019451364
YBR194W,0.1325237845886737
YBR219C,0.1700682284097329
YBR230C,0.18941585407339154
YBR232C,0.2174605351320713
YBR252W,0.12026663602254577
YBR253W,0.10066162152195374
YBR258C,0.11622013844519215
YBR269C,0.0847610931732815
YBR277C,0.14322022501761292
YBR285W,0.1489131189984289
YBR292C,0.4548778711970965
YBR301W,0.29670759632427396
YCL007C,0.07720199273378182
YCL023C,0.5508869876587247
YCL035C,0.10708864608670865
YCL056C,0.31947339152887383
YCL065W,0.2587066083617035
YCR022C,0.2091375830912389
YCR025C,0.2142275927923108
YCR031C,0.19446501518701642
YCR043C,0.09190701979587941
YCR049C,0.306399685464249
YCR050C,0.19016254323621254
YCR060W,0.11586358550175166
YCR064C,0.1286007899429158
YCR071C,0.12285713348871645
YCR083W,0.16352495240178003
YCR085W,0.11275591111278303
YDR031W,0.17118867329380552
YDR045C,0.10557404603322543
YDR048C,0.6698042114717165
YDR053W,0.20885351453231443
YDR059C,0.06783045503371378
YDR063W,0.13368381289028217
YDR070C,0.29161495761388745
YDR079W,0.1162963391342934
