YAL001C,0.02237234558859574
YAL002W,0.009519767290843292
YAL017W,0.026902733179495302
YAL024C,0.02380971034140386
YAL029C,0.010833569833090737
YAL035W,0.09218463647309354
YAL051W,0.05431865915777173
YBL007C,0.046533710642161705
YBL022C,0.06468841624060141
YBL037W,0.06189449927477197
YBL047C,0.02149616139298477
YBL063W,0.03837961462521343
YBL066C,0.00997655398674082
YBL076C,0.0907627866772406
YBL101C,0.033666399049383094
YBL104C,0.0520950016157353
YBL105C,0.040890774121443756
YBL106C,0.01841912239468178
YBR023C,0.0413790166985775
YBR059C,0.03315676583193553
YBR081C,0.017867869482224026
YBR097W,0.01747226717392725
YBR115C,0.0664202498553326
YBR150C,0.01912278172247884
YBR218C,0.07552072880975653
YBR235W,0.04729230665228913
YBR245C,0.059458260892393054
YBR295W,0.010576714998028494
YCL024W,0.0204729045486168
